"","version","query","location","paginationPayload","dupefilter","highlight","totalResults","start","end","pageNumber","results.jobtitle","results.company","results.city","results.state","results.country","results.formattedLocation","results.source","results.date","results.snippet","results.url","results.onmousedown","results.jobkey","results.sponsored","results.expired","results.indeedApply","results.formattedLocationFull","results.formattedRelativeTime","results.stations","status","period","currency","minSal","maxSal"
"32",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Analista de Gastos Generales (Corporativo)","Price Shoes","Azcapotzalco","DIF","MX","Azcapotzalco, D. F.","bumeran.com.mx","Thu, 22 Dec 2016 05:42:28 GMT","Industrial, Relaciones Industriales, Administración, Finanzas, Negocios, Administración Industrial, <b>Actuaría</b> (Pasante / Titulado ) ***....","http://www.indeed.com.mx/viewjob?jk=7ba0ea9cba1c92e8&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","7ba0ea9cba1c92e8",FALSE,FALSE,FALSE,"Azcapotzalco, D. F.","hace 29 días","","unknown","unknown","USD",10000,10000
"33",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Analista Compensaciones Y Beneficios","Pegaso PCS","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Pegaso PCS","Fri, 23 Sep 2016 20:34:48 GMT","ECONOMISTA, <b>ACTUARIO</b>, INGENIERO, MATEMÁTICOExperiencia:. Telefónica está en busqueda de un ANALISTA DE COMPENSACIÓN Y BENEFICIOS, a continuación se describen...","http://www.indeed.com.mx/viewjob?jk=319b2d322a3e5880&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","319b2d322a3e5880",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 30+ días","","unknown","unknown","USD",17000,17000
"34",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Gerente Jr. de Inversiones","Profuturo GNP","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Profuturo GNP","Thu, 19 Jan 2017 00:34:43 GMT","Finanzas, Administración Financiera, <b>Actuaría</b> o afín (Titulado Indispensable). Empresa del Sector financiero solicita:....","http://www.indeed.com.mx/viewjob?jk=cb8086dbf048ad50&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","cb8086dbf048ad50",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 2 días","","unknown","unknown","USD",NA,NA
"35",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"ANALISTA MIS","Grupo Iusacell","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Full Empleo","Fri, 30 Dec 2016 06:11:30 GMT","Informática, Administración, Ingeniería en Sistemas, <b>Actuaría</b> (PASANTE)Disponibilidad de horarioExperiencia mínima de 1 año en manejo de base de datos y...","http://www.indeed.com.mx/viewjob?jk=92c70b566358ff88&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","92c70b566358ff88",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 21 días","","unknown","unknown","USD",NA,NA
"36",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Analista de Pronóstico y Estrategias","CORPORATE TRAVEL SERVICES","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Turijobs","Tue, 27 Dec 2016 08:41:54 GMT","<b>Actuario</b>, Administración, Finanzas, Economía, Administración de Empresas Turísticas. Importante empresa en viajes corporativos te invita a laborar en la...","http://www.indeed.com.mx/viewjob?jk=a2266577ecdaba0d&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","a2266577ecdaba0d",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 24 días","","unknown","unknown","USD",NA,NA
"37",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Analista de Administración de Grupos","CORPORATE TRAVEL SERVICES","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Turijobs","Tue, 27 Dec 2016 08:41:49 GMT","<b>Actuario</b>, Administración, Finanzas, Economía, Administración de Empresas Turísticas. 1 año como Analista....","http://www.indeed.com.mx/viewjob?jk=28e584e7b665729f&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","28e584e7b665729f",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 24 días","","unknown","unknown","USD",NA,NA
"38",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"CONTROL INTERNO","BBVA Bancomer","","MEX","MX","Edo. de México","BBVA Bancomer","Tue, 20 Dec 2016 21:06:37 GMT","Licenciatura en Administración, Economía, Ingeniero, <b>Actuaría</b> y/o Finanzas. El talento de nuestra gente nos hace la institución financiera más sólida del país....","http://www.indeed.com.mx/viewjob?jk=ea7ed4c42dc9af0b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","ea7ed4c42dc9af0b",FALSE,FALSE,FALSE,"Edo. de México","hace 30+ días","","unknown","unknown","USD",23100,23100
"39",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Recién egresados para consultoría de negocio internacional","Management Solutions","Ciudad de México","DIF","MX","Ciudad de México, D. F.","bumeran.com.mx","Sat, 14 Jan 2017 06:33:56 GMT","Industrial, ADE...), el mundo cuantitativo (Matemáticas, Física, <b>Actuaría</b>...). Incorporación e integración en equipos de trabajo de los diferentes proyectos de...","http://www.indeed.com.mx/viewjob?jk=c880518488a4d1ba&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","c880518488a4d1ba",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 6 días","","unknown","unknown","USD",NA,NA
"40",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Actuario/a Senior","AXA : France","Ciudad de México","DIF","MX","Ciudad de México, D. F.","AXA","Fri, 20 Jan 2017 03:29:44 GMT","<b>Actuaría</b>( Titulado indispensable o en proceso de titulación ). Distrito Federal, Mexico....","http://www.indeed.com.mx/viewjob?jk=08475f3d4ffd241b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","08475f3d4ffd241b",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 22 horas","","unknown","unknown","USD",NA,NA
"41",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Actuario/a Junior","AXA : France","Ciudad de México","DIF","MX","Ciudad de México, D. F.","AXA","Thu, 19 Jan 2017 21:29:04 GMT","<b>Actuaría</b>( Titulado indispensable o en proceso de titulación ). Distrito Federal, Mexico....","http://www.indeed.com.mx/viewjob?jk=7cd1436ec2cb4414&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","7cd1436ec2cb4414",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 1 día","","unknown","unknown","USD",NA,NA
"42",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Analista De Investigación De Mercados","Sales Force Leasing","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Trabajos.com","Thu, 19 Jan 2017 01:36:24 GMT","Edad máxima de 28 añosEstudios universitarios concluidos en la carrera de Mercadotecnia, <b>actuaria</b>, carreras comerciales o a fin (ya sea Pasante o Titulado...","http://www.indeed.com.mx/viewjob?jk=750e72c0d85ef9e4&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","750e72c0d85ef9e4",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 2 días","","unknown","unknown","USD",10000,10000
"43",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Analista de Cuentas por Pagar | Puebla","Grupo Modelo","Puebla","PUE","MX","Puebla, Pue.","Grupo Modelo","Mon, 26 Dec 2016 18:41:05 GMT","Licenciatura en Administración, <b>Actuaria</b>, Contaduría o afín . Publicación de Vacante....","http://www.indeed.com.mx/viewjob?jk=ea3ff919a343d372&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","ea3ff919a343d372",FALSE,FALSE,FALSE,"Puebla, Pue.","hace 25 días","","unknown","unknown","USD",NA,NA
"44",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Ejecutivo de Resurtido","Jugos del Valle","Apodaca","NLE","MX","Apodaca, N. L.","Jugos del Valle","Wed, 04 Jan 2017 23:25:56 GMT","Ingeniería Industrial, <b>Actuaria</b>, Administración de Empresas. “Jugos Del Valle-Santa Clara forma parte del Sistema Coca-Cola como la compañía de producción,...","http://www.indeed.com.mx/viewjob?jk=94b684dfffa22b5e&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","94b684dfffa22b5e",FALSE,FALSE,FALSE,"Apodaca, N. L.","hace 16 días","","unknown","unknown","USD",19000,19000
"45",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Jr Actuaría","EY","Miguel Hidalgo","DIF","MX","Miguel Hidalgo, D. F.","bumeran.com.mx","Wed, 11 Jan 2017 18:13:32 GMT","Licenciatura en <b>Actuaría</b>. Contamos con 167,000 profesionales en 728 oficinas en 150 países, organizados en 29 regiones y cuatro Áreas....","http://www.indeed.com.mx/viewjob?jk=47f20c8b7b105010&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","47f20c8b7b105010",FALSE,FALSE,FALSE,"Miguel Hidalgo, D. F.","hace 9 días","","unknown","unknown","USD",NA,NA
"46",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Staff Actuaría","EY","Ciudad de México","DIF","MX","Ciudad de México, D. F.","bumeran.com.mx","Thu, 29 Dec 2016 17:57:23 GMT","Licenciatura en <b>Actuaría</b>. Contamos con 167,000 profesionales en 728 oficinas en 150 países, organizados en 29 regiones y cuatro Áreas....","http://www.indeed.com.mx/viewjob?jk=e0be79b91baa806b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","e0be79b91baa806b",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 22 días","","unknown","unknown","USD",NA,NA
"47",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Asesor Base de Datos","Scotiabank","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Scotiabank","Sun, 01 Jan 2017 14:46:03 GMT","Licenciatura o Ingeniería en Sistemas, Lic en <b>Actuaría</b> o afín. Generación de tablas maestras para trabajo de la subdirección, a través del procesamiento de...","http://www.indeed.com.mx/viewjob?jk=b74d963a631bcaf3&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","b74d963a631bcaf3",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 19 días","","unknown","unknown","USD",NA,NA
"48",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Subdirector Analisis de Riesgo","Grupo Financiero Santander","","","MX","México","bumeran.com.mx","Sat, 07 Jan 2017 18:23:51 GMT","Subdirector Analisis de Riesgo Análisis de reportes de riesgos de de crédito. Extracción de infromación de bases de datos. Lic en Actuaría. Requisitos:...","http://www.indeed.com.mx/viewjob?jk=43229b481d31d191&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","43229b481d31d191",FALSE,FALSE,FALSE,"México","hace 13 días","","unknown","unknown","USD",NA,NA
"49",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Desarrollador de negocio","GRUPO VASCONIA","Cuautitlán Izcalli","MEX","MX","Cuautitlán Izcalli, Méx.","bumeran.com.mx","Mon, 26 Dec 2016 18:01:42 GMT","Ingeniería Industrial, <b>actuario</b>, administración de empresas, afín al manejo de números. DESARROLLADOR DE NEGOCIO....","http://www.indeed.com.mx/viewjob?jk=9c83693115b7c12b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","9c83693115b7c12b",FALSE,FALSE,FALSE,"Cuautitlán Izcalli, Méx.","hace 25 días","","unknown","unknown","USD",15000,16000
"50",2,"actuaria","","",TRUE,TRUE,421,26,50,1,"Fraud Risk Analyst","Banamex","Ciudad de México","DIF","MX","Ciudad de México, D. F.","bumeran.com.mx","Wed, 21 Dec 2016 05:41:08 GMT","LICENCIATURA EN ECONOMIA, <b>ACTUARIA</b>, MATEMATICAS, ADMINISTRACION, ADMINISTRACION FINANCIERA Y/O CONTABILIDAD....","http://www.indeed.com.mx/viewjob?jk=ef3b2b15ec8c508a&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cheah7ne4m","indeed_clk(this,'6331');","ef3b2b15ec8c508a",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 30 días","","unknown","unknown","USD",NA,NA
"51",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Customer Service Representative","HCM","Naucalpan","MEX","MX","Naucalpan, Méx.","HCM","Fri, 16 Dec 2016 10:23:58 GMT","Pasante o titulado de Administración, contaduría, <b>actuaría</b> o afín. Te invita a formar parte de nuestro equipo de profesionales en NOMBRE_DEL_PROCESO y es por...","http://www.indeed.com.mx/viewjob?jk=84fafdbdbdd6855a&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","84fafdbdbdd6855a",FALSE,FALSE,FALSE,"Naucalpan, Méx.","hace 30+ días","","unknown","unknown","USD",14000,17000
"52",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"DESARROLLADOR DE MODELOS DE RIESGO Y ESTADISTICA","Bancomer","Ciudad de México","DIF","MX","Ciudad de México, D. F.","bumeran.com.mx","Sat, 14 Jan 2017 06:17:39 GMT","Licenciatura <b>Actuaría</b>, Matemáticas o Economía. DESARROLLADOR DE MODELOS DE RIESGO Y ESTADISTICA....","http://www.indeed.com.mx/viewjob?jk=19ab6dc53a3b82e6&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","19ab6dc53a3b82e6",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 6 días","","unknown","unknown","USD",25000,25000
"53",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Eventualidad, Auxiliar Administrativo.","GNP Seguros Corporativo","Ciudad de México","DIF","MX","Ciudad de México, D. F.","bumeran.com.mx","Thu, 05 Jan 2017 06:06:26 GMT","Ingeniería Civil, Mecánica, Arquitectura o <b>Actuaria</b>. INTEGRATE A LA COMPAÑÍA DE SEGUROS CON MÁS DE 100 AÑOS EN EL MERCADO SIENDO LÍDER Y EMPRESA 100% MEXICANA....","http://www.indeed.com.mx/viewjob?jk=44811d69255a886e&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","44811d69255a886e",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 15 días","","unknown","unknown","USD",9700,9700
"54",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Especialista Finz Negocios","HSBC","Ciudad de México","DIF","MX","Ciudad de México, D. F.","HSBC","Mon, 09 Jan 2017 17:39:03 GMT","Licenciatura en informática / <b>actuaria</b> o en una disciplina relacionada. &quot;En HSBC estamos comprometidos a construir una cultura donde todos los empleados y...","http://www.indeed.com.mx/viewjob?jk=f415b45092f51a0f&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","f415b45092f51a0f",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 11 días","","unknown","unknown","USD",NA,NA
"55",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Coordinador inteligencia de negocios (EXPERTO EN SQL)","Gentera","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Gentera","Wed, 11 Jan 2017 23:47:48 GMT","Sistemas, <b>Actuaría</b> (100% DE CRÉDITOS). Gentera busca gente con tu talento....","http://www.indeed.com.mx/viewjob?jk=dafbf95726e2611b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","dafbf95726e2611b",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 9 días","","unknown","unknown","USD",NA,NA
"56",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Consultor\a Desarrollo Nuevos Productos (Tarjeta de Crédito)","Scotiabank","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Scotiabank","Tue, 17 Jan 2017 14:40:24 GMT","<b>Actuaria</b>/, Finanzas o Similares. Responsable de desarrollar nuevos productos de acuerdo a las necesidades del Banco, así como la mejora continua y búsqueda de...","http://www.indeed.com.mx/viewjob?jk=6e06d6e899d3b959&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","6e06d6e899d3b959",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 3 días","","unknown","unknown","USD",NA,NA
"57",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Becario de Supply Planning","PepsiCo","Ciudad de México","DIF","MX","Ciudad de México, D. F.","PepsiCo","Tue, 17 Jan 2017 21:50:13 GMT","Ingeniero Mecatrónica, Ingeniero Industrial, <b>Actuario</b>. ¿Te gustaría pertenecer a una de las empresas de alimentos más grande a nivel global?...","http://www.indeed.com.mx/viewjob?jk=34806bf4ed39a24e&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","34806bf4ed39a24e",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 3 días","","unknown","unknown","USD",NA,NA
"58",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Asesor\a Bases de datos CRM","Scotiabank","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Scotiabank","Fri, 06 Jan 2017 15:02:16 GMT","En Matemáticas, <b>Actuaría</b> o carrera afín. Diseñar estrategias de contacto con el cliente, basadas en su ciclo de vida....","http://www.indeed.com.mx/viewjob?jk=40514cc3a5d6ffdc&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","40514cc3a5d6ffdc",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 14 días","","unknown","unknown","USD",NA,NA
"59",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"SUSCRIPTOR","Seguros Monterrey","","","MX","México","Seguros Monterrey","Wed, 11 Jan 2017 17:30:20 GMT","¡Intégrate a un gran equipo de trabajo! Seguros Monterrey New York Life ha sido reconocido como uno de los Mejores Lugares para Trabajar en México y deseamos...","http://www.indeed.com.mx/viewjob?jk=e9a9ad99f6a5b83c&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","e9a9ad99f6a5b83c",FALSE,FALSE,FALSE,"México","hace 9 días","","unknown","unknown","USD",NA,NA
"60",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Becario de Actuaria– Santa Fe","Probecarios","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Universia","Fri, 30 Dec 2016 20:12:15 GMT","Te invitamos a participar en nuestro programa de becarios, estamos seguros que será una experiencia positiva para tu desarrollo profesional. Conocimientos y","http://www.indeed.com.mx/viewjob?jk=abca78de3a7ac8a3&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","abca78de3a7ac8a3",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 21 días","","unknown","unknown","USD",3500,3500
"61",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"CPFR","L'Oréal","Ciudad de México","DIF","MX","Ciudad de México, D. F.","L'Oréal","Fri, 30 Dec 2016 21:25:00 GMT","A THRILLING EXPERIENCE, A CULTURE OF EXCELLENCE ¿Te gustaría ser parte de una empresa líder en el ramo de cosméticos y belleza a nivel internacional,...","http://www.indeed.com.mx/viewjob?jk=3cfeb353e6d3f988&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","3cfeb353e6d3f988",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 21 días","","unknown","unknown","USD",NA,NA
"62",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Becario de Business Intelligence","PepsiCo","Ciudad de México","DIF","MX","Ciudad de México, D. F.","PepsiCo","Wed, 11 Jan 2017 03:26:47 GMT","Mercadotecnia, Administración de Empresas, Finanzas, Ingeniería Industrial, <b>Actuaría</b> o afín. ¿Te gustaría pertenecer a una de las empresas de alimentos más...","http://www.indeed.com.mx/viewjob?jk=3560375175038c8a&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","3560375175038c8a",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 9 días","","unknown","unknown","USD",NA,NA
"63",2,"actuaria","","",TRUE,TRUE,421,51,75,2,"Credit & Portfolio Risk Mgr / Payroll","Citi","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Citi","Fri, 30 Dec 2016 08:55:09 GMT","Escolaridad Licenciatura <b>Actuario</b>, Economista, Ingeniero con especialidad de preferencia en finanzas, estadística, MBA Experiencia 7 años en el Sector...","http://www.indeed.com.mx/viewjob?jk=6c90c2b68b34d52b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Bh_byP2F8i2GkwKcxxcL2R6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5cloah7ofsa","indeed_clk(this,'6469');","6c90c2b68b34d52b",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 21 días","","unknown","unknown","USD",NA,NA
